,Dist ID,Dist Name,City,Zip Code,Address,Lat,Lng,2018 Rank,2018 Rank of,2018 Rank Stars,2018 State Rank,2018 Rank Score,2019 Rank,2019 Rank of,2019 Rank Stars,2019 State Rank,2019 Rank Score,2019 Student Count,Low Grade,High Grade,School Count
1,3404110,East Brunswick Township School District,East Brunswick,08816,760 Route 18,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,11
2,3412420,Paramus Public School District,Paramus,07652,145 Spring Valley Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,8
3,3408190,Lakeland Regional High School District,Wanaque,07465,205 Conklintown Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,9,12,1
4,3406900,Harrison Township School District,Mullica Hill,08062,120 N. Main Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,6,2
5,3406210,Greenwich Township School District,Stewartsville,08886,101 Wyndham Farm Boulevard,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
6,3415750,Stillwater Township School District,Stillwater,07875,904 Stillwater Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,6,1
7,3403360,Clinton Township School District,Lebanon,08833,128 Cokesbury Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,4
8,3413410,Princeton Public Schools,Princeton,08540,25 Valley Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
9,3406930,Hasbrouck Heights School District,Hasbrouck Heights,07604,379 Boulevard,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
10,3411910,Oakland Public School District,Oakland,07436,315 Ramapo Valley Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,4
11,3403750,Delaware Valley Regional High School District,Frenchtown,08825,19 Senator Stout Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,9,12,1
12,3417490,West Long Branch School District,West Long Branch,07764,135 Locust Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
13,3404170,East Hanover Township School District,East Hanover,07936,20 School Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,3
14,3413320,Point Pleasant Beach School District,Point Pleasant Beach,08742,299 Cooks Lane,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,2
15,3411280,New Milford Public School District,New Milford,07646,145 Madison Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
16,3403210,Clearview Regional High School District,Mullica Hill,08062,420 Cedar Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,7,12,2
17,3400008,Great Meadows Regional School District,Great Meadows,07838,281 Route 46,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,3
18,3403990,Dumont Public School District,Dumont,07628,25 Depew Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,5
19,3405310,Fort Lee School District,Fort Lee,07024,2175 Lemoine Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
20,3410980,Mount Olive Township School District,Flanders,07836,227 US Highway 206,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
21,3405190,Flemington-Raritan Regional School District,Flemington,08822,50 Court Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,6
22,3410140,Midland Park School District,Midland Park,07432,250 Prospect Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,3
23,3400020,Discovery Charter School,Newark,07102,240 Halsey St.,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,4,8,1
24,3402850,Cedar Grove Township School District,Cedar Grove,07009,520 Pompton Ave,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
25,3406330,HADDON HEIGHTS School District,Haddon Heights,08035,316-A Seventh Ave,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
26,3407980,Kingsway Regional School District,Woolwich Township,08085,213 Kings Highway,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,7,12,2
27,3416440,Union Township School District,Hampton,08827,149 Perryville Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
28,3406690,Hanover Township School District,Whippany,07981,61 Highland Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,K,8,4
29,3404500,Edison Township School District,Edison,08837,312 Pierson Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,19
30,3410860,Mount Arlington Public School District,Mount Arlington,07856,446 Howard Boulevard,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
31,3416950,Wanaque School District,Haskell,07420,973A Ringwood Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
32,3400026,Maria L. Varisco-Rogers Charter School,Newark,07104,243 Woodside,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,K,8,1
33,3407050,Henry Hudson Regional School District,Highlands,07732,1 Grand Tour,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,7,12,1
34,3416890,Wall Township Public School District,Wall,07719,1620 18th Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,7
35,3411880,Nutley Public School District,Nutley,07110,315 Franklin Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,7
36,3402580,Caldwell-West Caldwell School District,West Caldwell,07006,104 Gray Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,7
37,3410230,Millstone Township School District,Millstone Township,08535,5 Dawson Court,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,3
38,3408500,Lenape Valley Regional High School District,Stanhope,07874,28 Sparta Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,9,12,1
39,3409420,Manasquan School District,Manasquan,08736,169 Broad Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,2
40,3417130,Washington Township School District,Long Valley,07853,53 West Mill Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,4
41,3417280,Wayne Township Public School District,Wayne,07470,50 Nellis Drive,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,14
42,3406630,Marian McKeown School District,Newton,07860,1 School Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,6,1
43,3405700,Frenchtown Borough School District,Frenchtown,08822,902 Harrison St.,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,1
44,3413650,Randolph Township School District,Randolph,07869,25 School House Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
45,3400042,Pace Charter School of Hamilton,Hamilton,08619,1949 Hamilton Ave.,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,K,7,1
46,3410500,Monroe Township School District,Monroe Township,08831,423 Buckelew Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,8
47,3400015,Teaneck Community Charter School,Teaneck,07666,563 Chestnut Ave.,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,K,8,1
48,3402520,Butler Public School District,Butler,07405,38 Bartholdi Ave,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,3
49,3400009,Somerset Hills Regional School District,Bernardsville,07924,25 Olcott Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,3
0,3416560,Upper Freehold Regional School District,Allentown,08501,27 High Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,2257.0,PK,12,3
1,3401020,Atlantic Highlands School District,Atlantic Highlands,07716,140 First Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,6,1
2,3409840,Medford Lakes School District,Medford Lakes,08055,44 Neeta Trail,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,2
3,3410740,Morris Hills Regional School District,Denville,07834,48 Knoll Drive,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,9,12,2
4,3400035,The Learning Community Charter School,Jersey City,07304,2495 John  F Kennedy Blvd,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
5,3408280,Laurel Springs School District,Laurel Springs,08021,623 Grand Ave.,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,6,1
6,3410680,Moonachie School District,Moonachie,07074,20 West Park Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
7,3401110,Avalon School District,Avalon,08202,235 32nd Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,5,8,1
8,3416200,Tinton Falls School District,Tinton Falls,07724,658 Tinton Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,3
9,3409360,Mainland Regional High School,Linwood,08221,1301 Oak Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,9,12,1
10,3416740,Verona Public School District,Verona,07044,121 Fairview Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,6
11,3401950,Boonton Town School District,Boonton,07005,434 Lathrop Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,3
12,3413290,Point Pleasant Borough School District,Point Pleasant Beach,08742,2100 Panther Path,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,4
13,3412630,Passaic County Vocational School District,Wayne,07470,45 Reinhardt Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,9,12,1
14,3405640,Freehold Township School District,Freehold,07728,384 West Main Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,8
15,3415240,South Hackensack School District,South Hackensack,07606,1 Dyer Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
16,3405340,Frankford Township Consolidated School District,Branchville,07826,2 Pines Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
17,3413350,Pompton Lakes School District,Pompton Lakes,07442,237 Van Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,4
18,3408850,Lodi School District,Lodi,07644,8 Hunter Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,7
19,3403000,Cherry Hill School District,Cherry Hill,08034,45 Ranoldo Terrace,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,19
20,3402550,Byram Township School District,Stanhope,07874,12 Mansfield Drive,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,2
21,3413620,Rancocas Valley Regional High School District,Mount Holly,08060,520 Jacksonville Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,9,12,1
22,3401500,Bergenfield Borough School District,Bergenfield,07621,225 W. Clinton Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,7
23,3406300,Hackettstown Public School District,Hackettstown,07840,315 Washington Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,4
24,3417220,Watchung Hills Regional High School District,Warren,07059,108 Stirling Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,9,12,1
25,3403150,Clark Township Public School District,Clark,07066,365 Westfield Ave,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,5
26,3403330,Clinton-Glen Gardner School District,Clinton,08809,10 School Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
27,3404710,Emerson Public School District,Emerson,07630,133 Main Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,3
28,3416590,UPPER PITTSGROVE Township School District,Monroeville,08343,235 Pine Tavern Rd.,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
29,3415330,South Orange-Maplewood School District,Maplewood,07040,525 Academy Street,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,11
30,3407470,Hope Township School District,Hope,07844,320 Johnsonburg Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
31,3413230,Plumsted Township School District,New Egypt,08533,117 Evergreen Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,4
32,3417340,Wenonah Boro School District,Wenonah,08090,200 N. Clinton Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,6,1
33,3406040,Gloucester County Vocational-Technical School District,Sewell,08080,1360 Tanyard Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,9,12,1
34,3409270,Old Bridge Township School District,Matawan,07747,4207 Route 516,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,K,12,15
35,3403090,Chesterfield Township School District,Chesterfield,08515,30 Saddle Way,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,6,1
36,3401920,Bogota Public School District,Bogota,07603,1 Henry C. Luthin Place,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,3
37,3409750,Matawan-Aberdeen Regional School District,Aberdeen,07747,1 Crest Way,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,7
38,3412210,Oldmans Township School District,Pedricktown,08067,10 Freed Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
39,3415360,South Plainfield School District,South Plainfield,07080,125 Jackson Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,7
40,3410350,Mine Hill Township School District,Mine Hill,07803,42 Canfield Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,6,1
41,3405670,Frelinghuysen Township School District,Newton,07860,780 Route 94,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,6,1
42,3407560,Howell Township Public School District,Farmingdale,07727,200 Squankum-Yellowbrook Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,12
43,3410560,Montclair Public School District,Montclair,07042,22 Valley Rd.,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,11
44,3415630,Springfield Public School District,Springfield,07081,139 Mountain Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,5
45,3411550,North Haledon School District,North Haledon,07508,201 Squaw Brook Rd.,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,2
46,3407380,Holland Township School District,Milford,08848,714 Milford Warren Glen Rd.,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,1
47,3414130,Rockaway Township School District,Hibernia,07842,16 School Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,8,6
48,3400014,Englewood on the Palisades Charter School,Englewood,07631,65 West Demarest Avenue,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,K,8,1
49,3403120,Cinnaminson Township Public Schools,Cinnaminson,08077,2195 Riverton Road,,,201,618,3,67.48,0.7019635,210,3,611,65.63,0.686473,,PK,12,4
0,3413980,Riverdale School District,Riverdale,07457,52 Newark Pompton Tpk.,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,336.0,PK,8,1
1,3406420,Hainesport Township School District,Hainesport,08036,211 Broad St.,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
2,3410110,Middletown Township Public School District,Leonardo,07737,834 Leonardville Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,17
3,3411970,Ocean City School District,Ocean City,08226,501 Atlantic Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,K,12,3
4,3407140,High Point Regional High School District,Sussex,07461,299 Pidgeon Hill Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,9,12,1
5,3404380,Eastern Camden County Regional School District,Voorhees,08043,1202 Laurel Oak Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,9,12,1
6,3408010,Kingwood Township School District,Frenchtown,08825,880 County Rd 519,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
7,3415840,Stow Creek Township School District,Bridgeton,08302,11 Gum Tree Corner Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
8,3418330,Woodstown-Pilesgrove Regional School District,Woodstown,08098,135 East Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,4
9,3408130,Lafayette Township School District,Lafayette,07848,178 Beaver Run Rd,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
10,3404290,East Rutherford School District,East Rutherford,07073,100 Uhland Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,2
11,3415720,Stanhope School District,Stanhope,07874,24 Valley Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
12,3408460,Lebanon Township School District,Califon,07830,70 Bunnvale Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,2
13,3405460,Franklin Township School District,Quakertown,08868,226 Quakertown Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
14,3403420,Collingswood Public School District,Collingswood,08108,200 Lees Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,7
15,3417400,West Cape May Elementary School District,West Cape May,08204,301 Moore Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,6,1
16,3403270,Cliffside Park School District,Cliffside Park,07010,525 Palisade Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,5
17,3408490,Lenape Regional High School District,Shamong,08088,93 Willow Grove Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,9,12,4
18,3408060,Kittatinny Regional School District,Newton,07860,77 Halsey Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,7,12,1
19,3411700,Northern Burlington County Regional School District,Columbus,08022,160 Mansfield Road East,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,7,12,2
20,3404680,Elsinboro Township School District,Salem,08079,631 Salem-Ft. Elfsborg Rd.,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,K,8,1
21,3401590,Berlin Borough School District,Berlin,08009,215 South Franklin Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
22,3410290,Milltown School District,Milltown,08850,21 West Church Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,2
23,3410170,Milford Borough School District,Milford,08848,7 Hillside Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
24,3405610,Freehold Regional High School District,Englishtown,07726,11 Pine Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,9,12,6
25,3405550,Fredon Township School District,Newton,07860,459 Route #94S,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,6,1
26,3417850,Weymouth Township School District,Dorothy,08317,1202 Eleventh Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
27,3415420,Southampton Township School District,Southampton,08088,177 Main Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,3
28,3414340,Roxbury Township School District,Succasunna,07876,42 N. Hillside Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,7
29,3407110,High Bridge Borough School District,High Bridge,08829,40 Fairview Ave,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,2
30,3413050,Piscataway Township School District,Piscataway,08854,1515 Stelton Rd,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,10
31,3407570,Hudson County Schools of Technology School District,Secaucus,07094,1 High Tech Way,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,6,12,6
32,3410810,Morris School District,Morristown,07960,31 Hazel Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,10
33,3414850,Secaucus School District,Secaucus,07094,685 Fifth Street,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,4
34,3405790,Garwood Boro,Garwood,07027,400 Second Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
35,3405520,Franklin Township School District,Washington,07882,52 Asbury-Broadway Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,6,1
36,3404410,Eatontown Public School District,Eatontown,07724,5 Grant Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,4
37,3415540,Spotswood Public School District,Spotswood,08884,105 Summerhill Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,4
38,3409480,Mannington Township School District,Salem,08079,495 Route 45,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
39,3418300,Wood-Ridge School District,Wood Ridge,07075,540 Windsor Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,3
40,3414640,Sayreville School District,South Amboy,08879,150 Lincoln St.,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,7
41,3417610,West Orange Public Schools,West Orange,07052,179 Eagle Rock Ave.,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,12
42,3408070,Knowlton Township School District,Delaware,07833,80 Route 46,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,6,1
43,3400061,The Queen City Academy Charter School,Plainfield,07063,815 West Seventh,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,K,8,1
44,3417520,West Milford Township Public School District,West Milford,07480,46 Highlander Drive,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,8
45,3406780,Hardyston Township School District,Hamburg,07419,183 Wheatsworth Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,2
46,3415270,South Harrison Township School District,Harrisonville,08039,904 Mullica Hill Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,6,1
47,3410950,Mount Laurel Township School District,Mount Laurel,08075,330 Mount Laurel Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,8
48,3414460,Rutherford School District,Rutherford,07070,176 Park Avenue,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,12,5
49,3403720,Delaware Township School District,Sergeantsville,08557,501 Rosemont Ringoes Road,,,251,618,3,59.39,0.6458616,120,4,611,80.36,0.7972367,,PK,8,1
0,3409210,Lyndhurst School District,Lyndhurst,07071,420 Fern Ave.,,,301,618,3,51.29,0.5642257,,,,,,2525.0,PK,12,8
1,3400900,Andover Regional School District,Newton,07860,707 Limecrest Rd.,,,301,618,3,51.29,0.5642257,,,,,,,PK,8,2
2,3400051,Unity Charter School,Morristown,07960,1 Evergreen Place,,,301,618,3,51.29,0.5642257,,,,,,,K,8,1
